snapshot_id,team,group,live_elo,prob_finish_1st_group,prob_finish_2nd_group,prob_finish_3rd_group,prob_best_third_qualifier,prob_reach_round_32,prob_reach_round_16,prob_reach_quarter_final,prob_reach_semi_final,prob_reach_final,prob_champion,prob_group_exit,prob_round_32_exit,prob_round_16_exit,prob_quarter_final_exit,prob_semi_final_exit,prob_runner_up,champion_rank,cupmarket_price,market_rank,previous_price,price_change,price_change_percent,generated_at_utc,model_version,bracket_mode,trigger_match_ids,trigger_matches,snapshot_type,exit_stage_floor,performance_premium,adjusted_settlement_value,settlement_reason,is_eliminated
2026-07-05T12:22:08.457878+00:00,Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29,8.82,33,8.82,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,3.82,8.82,floor 5.00; record 0-3-0; GD +0; group score 0.45; Elo score 0.93; market signal 0.38; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,8.7,34,8.7,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,3.7,8.7,floor 5.00; record 1-0-2; GD -1; group score 0.45; Elo score 0.91; market signal 0.37; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,8.53,35,8.53,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,3.53,8.53,floor 5.00; record 0-2-1; GD -1; group score 0.45; Elo score 0.95; market signal 0.35; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,8.47,36,8.47,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,3.47,8.47,floor 5.00; record 1-0-2; GD -3; group score 0.45; Elo score 0.89; market signal 0.35; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,8.37,37,8.37,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,3.37,8.37,floor 5.00; record 1-0-2; GD -2; group score 0.30; Elo score 0.93; market signal 0.34; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Saudi Arabia,H,1705.9341181708846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39,7.73,38,7.73,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.73,7.73,floor 5.00; record 0-2-1; GD -4; group score 0.30; Elo score 0.81; market signal 0.27; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Panama,L,1753.9772103673267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,7.33,39,7.33,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.33,7.33,floor 5.00; record 0-0-3; GD -4; group score 0.30; Elo score 0.85; market signal 0.23; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,New Zealand,G,1678.9442908209887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35,7.24,40,7.24,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.24,7.24,floor 5.00; record 0-1-2; GD -6; group score 0.30; Elo score 0.78; market signal 0.22; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Jordan,J,1715.5967031705195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,7.18,41,7.18,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.18,7.18,floor 5.00; record 0-0-3; GD -5; group score 0.30; Elo score 0.82; market signal 0.22; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Uzbekistan,K,1723.1994397509068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,7.1,42,7.1,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.1,7.1,floor 5.00; record 0-0-3; GD -9; group score 0.30; Elo score 0.83; market signal 0.21; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Curaçao,E,1590.2975033938003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23,7.09,43,7.09,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,2.09,7.09,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.70; market signal 0.21; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Qatar,B,1549.5494030220432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38,6.99,44,6.99,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,1.99,6.99,floor 5.00; record 0-1-2; GD -8; group score 0.30; Elo score 0.64; market signal 0.20; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Iraq,I,1661.1474098625897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,6.97,45,6.97,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,1.97,6.97,floor 5.00; record 0-0-3; GD -11; group score 0.30; Elo score 0.76; market signal 0.20; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Haiti,C,1657.7903422759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,6.95,46,6.95,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -6; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Tunisia,F,1648.6081559732288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45,6.95,47,6.95,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,1.95,6.95,floor 5.00; record 0-0-3; GD -10; group score 0.30; Elo score 0.75; market signal 0.20; capped below 15.00,True
2026-07-05T12:22:08.457878+00:00,Czechia,A,1731.2587132929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,6.87,48,6.87,0.0,0.0,2026-07-05 12:22:08.457878+00:00,phase6_knockout_progression_v1,official_api_locked_knockout_progression,,,publication_refresh,5.0,1.87,6.87,floor 5.00; record 0-1-2; GD -4; group score 0.30; Elo score 0.48; market signal 0.19; capped below 15.00,True
2026-07-05T22:36:15.509178+00:00,Argentina,J,2205.741574215096,1.0,0.0,0.0,0.0,1.0,1.0,0.77,0.50145,0.3698,0.2788,0.0,0.0,0.2299999999999999,0.26855,0.1316499999999999,0.091,1,65.16,1,69.3,-4.140000000000001,-5.974025974025975,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,France,I,2184.7810048241463,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.32775,0.1561,0.1045,0.0,0.0,0.0,0.67225,0.17165,0.0515999999999999,3,60.46,2,70.97,-10.509999999999998,-14.809074256728191,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Morocco,C,2076.610806403796,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.22915,0.1171,0.04565,0.0,0.0,0.0,0.77085,0.11205,0.0714499999999999,7,57.02,3,59.56,-2.539999999999999,-4.264607118871725,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Spain,H,2201.234819062272,1.0,0.0,0.0,0.0,1.0,1.0,0.56915,0.4252,0.3139,0.1548,0.0,0.0,0.4308499999999999,0.14395,0.1113,0.1591,2,56.92,4,57.25,-0.3299999999999983,-0.5764192139737961,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Norway,I,2012.305247618376,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.21725,0.08,0.02055,0.0,0.0,0.0,0.7827500000000001,0.1372499999999999,0.05945,11,55.85,5,41.53,14.32,34.481098001444735,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,England,L,2097.7828564254537,1.0,0.0,0.0,0.0,1.0,1.0,0.5451,0.34805,0.14055,0.08545,0.0,0.0,0.4548999999999999,0.19705,0.2075,0.0551,4,51.25,6,53.38,-2.1300000000000026,-3.990258523791687,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Colombia,K,2070.714685588958,1.0,0.0,0.0,0.0,1.0,1.0,0.5865,0.2826,0.1314,0.065,0.0,0.0,0.4135,0.3039,0.1512,0.0663999999999999,5,50.33,7,52.72,-2.390000000000001,-4.533383915022763,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Mexico,A,2021.7373455612208,1.0,0.0,0.0,0.0,1.0,1.0,0.3855,0.2363,0.10535,0.0648,0.0,0.0,0.6145,0.1492,0.13095,0.04055,6,44.99,8,45.92,-0.9299999999999996,-2.025261324041811,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Brazil,C,2052.315735183412,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,44.61,9,47.62,-3.009999999999998,-6.320873582528345,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,30.0,14.61,44.61,floor 30.00; record 3-1-1; GD +6; group score 1.00; Elo score 0.98; loss quality 0.84; market signal 0.88; capped below 50.00,True
2026-07-05T22:36:15.509178+00:00,Belgium,G,1965.527949971616,1.0,0.0,0.0,0.0,1.0,1.0,0.3943,0.1552,0.081,0.02275,0.0,0.0,0.6057,0.2390999999999999,0.0742,0.05825,10,42.55,10,43.57,-1.0200000000000031,-2.341060362634848,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,United States,D,1897.342440179041,1.0,0.0,0.0,0.0,1.0,1.0,0.37525,0.1355,0.065,0.0169,0.0,0.0,0.62475,0.2397499999999999,0.0705,0.0481,12,41.44,11,45.24,-3.800000000000004,-8.399646330680824,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Portugal,K,2055.531279189894,0.0,1.0,0.0,0.0,1.0,1.0,0.28165,0.17375,0.1017,0.03675,0.0,0.0,0.71835,0.1079,0.0720499999999999,0.06495,8,41.18,12,44.52,-3.3400000000000034,-7.502246181491472,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Canada,B,1823.9566094388128,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,40.57,13,40.39,0.1799999999999997,0.4456548650656096,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,30.0,10.57,40.57,floor 30.00; record 2-1-2; GD +3; group score 0.75; Elo score 0.90; loss quality 0.36; market signal 0.52; capped below 50.00,True
2026-07-05T22:36:15.509178+00:00,Paraguay,D,1899.2426365931187,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,40.26,14,39.84,0.4199999999999946,1.054216867469866,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,30.0,10.26,40.26,floor 30.00; record 2-1-2; GD -3; group score 0.45; Elo score 0.94; loss quality 0.85; market signal 0.49; capped below 50.00,True
2026-07-05T22:36:15.509178+00:00,Switzerland,B,1993.3526382281264,1.0,0.0,0.0,0.0,1.0,1.0,0.28775,0.12035,0.05465,0.02525,0.0,0.0,0.71225,0.1674,0.0657,0.0293999999999999,9,39.36,15,37.46,1.8999999999999984,5.072076882007471,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Egypt,G,1896.6969132105075,0.0,1.0,0.0,0.0,1.0,1.0,0.153,0.04945,0.0134,0.00355,0.0,0.0,0.847,0.10355,0.03605,0.00985,13,34.3,16,35.94,-1.6400000000000006,-4.563160823594882,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,,0.0,,Active; price uses simulated expected value until the team's tournament outcome is locked.,False
2026-07-05T22:36:15.509178+00:00,Netherlands,F,2000.7626913022912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,25.91,17,25.92,-0.0100000000000015,-0.0385802469135862,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,10.91,25.91,floor 15.00; record 2-1-1; GD +6; group score 1.00; Elo score 0.97; loss quality 1.00; market signal 0.73; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Germany,E,1940.1450694794064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,25.59,18,25.59,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,10.59,25.59,floor 15.00; record 2-0-2; GD +6; group score 1.00; Elo score 0.96; loss quality 0.99; market signal 0.71; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Japan,F,1954.9668103896377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,24.02,19,24.03,-0.0100000000000015,-0.0416146483562278,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,9.02,24.02,floor 15.00; record 1-2-1; GD +3; group score 0.75; Elo score 0.96; loss quality 0.84; market signal 0.60; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Ivory Coast,E,1823.723032454427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,23.9,20,23.89,0.009999999999998,0.041858518208447,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,8.9,23.9,floor 15.00; record 2-0-2; GD +1; group score 0.75; Elo score 0.90; loss quality 0.84; market signal 0.59; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Croatia,L,1926.812444905188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,23.82,21,23.61,0.2100000000000008,0.8894536213468905,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,8.82,23.82,floor 15.00; record 2-0-2; GD -1; group score 0.75; Elo score 0.95; loss quality 0.85; market signal 0.57; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Australia,D,1845.5211391450616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,23.6,22,23.68,-0.0799999999999983,-0.3378378378378306,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,8.6,23.6,floor 15.00; record 1-1-2; GD +0; group score 0.75; Elo score 0.91; loss quality 0.98; market signal 0.58; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,South Africa,A,1693.614617167326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,22.72,23,22.72,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,7.72,22.72,floor 15.00; record 1-1-2; GD -2; group score 0.75; Elo score 0.79; loss quality 0.83; market signal 0.51; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Senegal,I,1862.146613800206,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,22.32,24,22.32,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,7.32,22.32,floor 15.00; record 1-0-3; GD +1; group score 0.45; Elo score 0.92; loss quality 0.84; market signal 0.49; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Austria,J,1867.117768241036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,21.99,25,21.87,0.1199999999999974,0.5486968449931295,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.99,21.99,floor 15.00; record 1-1-2; GD -3; group score 0.75; Elo score 0.92; loss quality 0.36; market signal 0.46; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Ghana,L,1673.4229598072593,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,21.95,26,21.58,0.370000000000001,1.7145505097312377,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.95,21.95,floor 15.00; record 1-1-2; GD -1; group score 0.45; Elo score 0.78; loss quality 0.85; market signal 0.44; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Ecuador,E,1929.1933341526112,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,21.82,27,21.82,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.82,21.82,floor 15.00; record 1-1-2; GD -2; group score 0.45; Elo score 0.96; loss quality 0.58; market signal 0.45; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Cape Verde Islands,H,1689.9638660445762,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,21.57,28,21.12,0.4499999999999993,2.130681818181815,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.57,21.57,floor 15.00; record 0-3-1; GD -1; group score 0.75; Elo score 0.43; loss quality 0.85; market signal 0.41; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Algeria,J,1833.554131996676,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,21.48,29,21.43,0.0500000000000007,0.233317778814749,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.48,21.48,floor 15.00; record 1-1-2; GD -4; group score 0.45; Elo score 0.91; loss quality 0.58; market signal 0.43; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Congo DR,K,1794.39123552079,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,21.46,30,21.46,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.46,21.46,floor 15.00; record 1-1-2; GD +0; group score 0.45; Elo score 0.55; loss quality 0.85; market signal 0.43; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Sweden,F,1781.6184920846476,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,21.02,31,21.02,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,6.02,21.02,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.87; loss quality 0.36; market signal 0.40; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Bosnia-Herzegovina,B,1659.9254031246503,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,20.15,32,20.15,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,15.0,5.15,20.15,floor 15.00; record 1-1-2; GD -3; group score 0.45; Elo score 0.40; loss quality 0.57; market signal 0.34; capped below 30.00,True
2026-07-05T22:36:15.509178+00:00,Iran,G,1873.4078788308684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,8.82,33,8.82,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,5.0,3.82,8.82,floor 5.00; record 0-3-0; GD +0; group score 0.45; Elo score 0.93; market signal 0.38; capped below 15.00,True
2026-07-05T22:36:15.509178+00:00,South Korea,A,1825.9460475707715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,8.7,34,8.7,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,5.0,3.7,8.7,floor 5.00; record 1-0-2; GD -1; group score 0.45; Elo score 0.91; market signal 0.37; capped below 15.00,True
2026-07-05T22:36:15.509178+00:00,Uruguay,H,1907.5228774752184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,8.53,35,8.53,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,5.0,3.53,8.53,floor 5.00; record 0-2-1; GD -1; group score 0.45; Elo score 0.95; market signal 0.35; capped below 15.00,True
2026-07-05T22:36:15.509178+00:00,Scotland,C,1800.6524904944006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,8.47,36,8.47,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,5.0,3.47,8.47,floor 5.00; record 1-0-2; GD -3; group score 0.45; Elo score 0.89; market signal 0.35; capped below 15.00,True
2026-07-05T22:36:15.509178+00:00,Turkey,D,1891.3502864268487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46,8.37,37,8.37,0.0,0.0,2026-07-05 22:36:15.509178+00:00,phase9b_adaptive_prediction_v1,provisional_constraint_assignment,537377,Brazil 1-2 Norway,post_match_update,5.0,3.37,8.37,floor 5.00; record 1-0-2; GD -2; group score 0.30; Elo score 0.93; market signal 0.34; capped below 15.00,True
